ID,Buoy,Bay,Indiv,Farm,Distance,Lat,Lng,Date,State,Ploidy,Culture,Valve,Shell_g,Tissue_g,x,y,z,Thick,Infested
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,57,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,26.77,NA,4.9,10,2.3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,58,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.44,23.77,4.7,8.3,0.6,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,58,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,43.97,NA,5.8,9.9,3.5,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,59,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,14.4,22.63,5.1,6.8,0.5,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,59,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,29.97,NA,5.4,8.5,3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,60,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.21,20.82,4.9,7.9,0.4,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,60,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,29.89,NA,5.5,9.5,3.1,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,61,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17.1,21.23,4.4,7.8,0.4,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,61,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,31.92,NA,4.8,9,2.5,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,62,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.9,22.62,4.3,9.5,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,62,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,31.83,NA,4.7,10.5,2.3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,63,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,9.83,12.68,4.1,7.4,0.3,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,63,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,21.31,NA,4.7,8.2,2.3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,64,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,20.5,21.19,5.4,7,0.7,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,64,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,39.66,NA,6.1,8.5,2.4,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,65,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,12.19,19.5,4.3,6.3,0.4,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,65,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,32.96,NA,5.1,8.3,2.7,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,66,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,15.21,19.13,4.9,8.7,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,66,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,28.27,NA,5.2,10.1,2.4,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,67,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,11.53,17.58,4.6,6.6,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,67,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,23.49,NA,4.9,8.4,2.5,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,68,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,24.04,30.16,5.1,8.7,0.8,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,68,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,55.78,NA,5.3,10.4,3.31,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,69,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,12.58,14.37,4.4,8.2,0.4,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,69,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,24.75,NA,4.9,9.75,2.4,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,70,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.24,17.83,4.6,9.6,0.6,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,70,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,28.51,NA,4.3,10.8,2.3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,71,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17.39,17.99,5.6,6.9,0.6,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,71,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,29.55,NA,6.1,8.1,1.8,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,72,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17.45,19.23,4.9,8.1,0.7,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,72,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,31.4,NA,5.8,10.2,2.6,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,73,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.79,18.81,4.1,8.5,0.6,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,73,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,30.23,NA,4.6,10.1,2.8,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,74,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,16.36,25,4.6,7.6,0.7,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,74,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,40.71,NA,4.9,9.3,2.8,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,75,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,19.3,13.47,4.6,8.4,0.9,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,75,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,38.19,NA,5.3,9.5,2.1,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,76,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,13.52,11.17,3.8,8.6,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,76,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,23.63,NA,4.5,9.9,1.9,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,77,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17.8,20.14,4.7,9.6,0.8,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,77,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,28.9,NA,5.3,10.5,1.8,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,78,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,15.8,15.88,4.9,7.4,0.6,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,78,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,33.05,NA,6,8.9,2.3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,79,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,13.15,12.29,3.7,8.8,0.4,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,79,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,23.03,NA,4,10,2.2,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,80,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17,17.62,4.5,7.2,0.8,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,80,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,42.12,NA,5.8,9,2.5,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,81,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,17.68,19.31,4.8,8,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,81,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,35.31,NA,5.1,10.1,2.4,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,82,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,29.75,26.23,5.6,9.3,0.7,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,82,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,53.97,NA,5.9,10.6,2.6,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,83,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,19.95,17.24,4,10.4,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,83,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,33.48,NA,4.4,11.8,2.2,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,84,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,19.53,20.64,4.8,8.1,0.8,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,84,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,38.25,NA,5.3,9.7,1.9,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,85,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,19.44,18.74,5,7.1,0.9,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,85,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,36.18,NA,6.3,8.2,3.1,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,86,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,13.39,11.18,4.2,7.4,0.6,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,86,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,23.44,NA,4.4,9.3,2.2,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,87,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,15.08,14.58,4.8,6.6,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,87,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,37,NA,5.4,7.9,2.2,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,88,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,21.68,19.98,4.2,9.1,0.6,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,88,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,39.83,NA,4.9,10,2.4,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,89,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,15.83,13.89,4.5,7.5,0.5,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,89,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,33.03,NA,5.2,8.8,2.5,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,90,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,18.09,18.83,4.3,8.5,0.7,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,90,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,37.98,NA,4.9,9.7,3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,91,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,20.87,27.89,5,9.2,0.8,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,91,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,49.092,NA,5.6,11.5,3.2,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,92,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,19.15,22.71,4.7,8.6,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,92,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,46.07,NA,5.2,10.3,2.8,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,93,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,22.45,21.95,5,8.9,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,93,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,43.81,NA,5.3,10,2.5,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,94,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,22.2,14.77,4.9,9.1,1,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,94,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,39.11,NA,5,10.2,2.1,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,95,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,20.17,19.17,4,9.8,0.4,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,95,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,40.83,NA,4.5,11.7,2,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,96,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,19.61,17.05,4.4,7.8,0.7,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,96,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,38.71,NA,4.8,9.3,3.8,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,97,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,18.5,16.68,4.5,8.2,0.7,NA,1
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,97,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,37.2,NA,5.2,9.4,2.3,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,98,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,18.41,15.82,5.4,8.1,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,98,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,30.23,NA,6.3,8.9,1.6,NA,NA
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,99,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,R,11.58,10.35,4.3,6.9,0.5,NA,0
2020 Winter Cherry Point,Cherry Point,Drayton Harbor,99,DHO,28.9,48.9861831,-122.8064969,2/10/20,WA,triploid,NA,L,20.29,NA,4.7,7.8,1.9,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,51,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,22.76,23.64,6.2,8.7,1.1,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,51,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,27.75,NA,6.7,9.4,1.9,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,52,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,22.36,19.78,5.5,8,1.1,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,52,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,29.24,NA,5.7,9.4,2.2,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,53,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,24.17,21.61,6.7,7.9,1.2,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,53,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,30.62,NA,6.7,8.9,2.4,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,54,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,28.15,25.65,5.1,8.4,0.9,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,54,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,33.03,NA,5.7,9.7,2.9,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,55,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,52.88,34.04,6.9,9.3,1.4,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,55,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,54.21,NA,7.6,9.8,2.6,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,56,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,41.85,22.92,5.9,8.75,1,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,56,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,45.73,NA,7.1,9.3,3.1,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,57,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,32.15,19.13,5.7,8.8,1.25,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,57,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,29.76,NA,6.2,9.6,2.2,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,58,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,30.17,21.83,5.9,8.8,1.2,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,58,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,40.37,NA,6.5,9.5,2.3,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,59,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,31.42,27.23,5.7,9.3,0.9,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,59,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,40.96,NA,6.1,10.7,2.7,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,60,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,35.33,32.52,5.7,7.8,0.9,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,60,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,42.85,NA,6.1,8.6,3.15,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,61,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,42.45,27.26,6.2,8.1,1.9,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,61,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,39.72,NA,6.9,8.4,1.4,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,62,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,44.65,32.67,7.1,9.1,1.4,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,62,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,47.03,NA,7.4,9.3,2.5,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,63,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,26.54,23.89,6.1,8.7,0.8,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,63,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,31.69,NA,6.3,9.3,2.1,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,64,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,19.09,15.83,5,8.3,0.8,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,64,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,26.21,NA,5.5,9.4,2.4,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,65,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,41.08,27.48,5.8,7.5,1.6,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,65,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,49.85,NA,6,8.2,2.3,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,66,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,47.18,40.77,6.3,9.7,1.2,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,66,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,46.84,NA,6.3,10.5,2.4,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,67,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,50.27,38.01,6,7.2,1,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,67,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,58.72,NA,6.8,11,3.1,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,68,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,54.2,32.26,6.5,9.3,1,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,68,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,64.26,NA,7.1,11.15,2,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,69,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,44.01,25.58,6,8.65,1.2,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,69,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,56.2,NA,6.4,9.5,2.1,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,70,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,58.21,41.01,6.2,8.4,1.8,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,70,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,62.21,NA,6.6,9.5,2.6,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,71,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,45.55,32.78,6.3,8.4,1.5,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,71,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,49.73,NA,6.5,8.8,2.5,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,72,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,38.38,26.96,5.8,7.7,1.4,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,72,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,45.29,NA,5.9,8.2,2,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,73,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,22.37,19.49,5.9,7.85,0.8,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,73,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,33.66,NA,5.6,9,2.3,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,74,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,25.71,23.77,5.8,8.1,0.8,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,74,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,34.52,NA,5.8,9.4,1.6,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,75,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,17.91,19.57,5.4,7.1,0.7,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,75,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,28,NA,6.1,8.3,1.6,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,75,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,14.97,20.37,5,7,0.4,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,75,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,26.49,NA,6,8.2,2.5,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,76,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,14.68,16.58,4.5,6.3,0.6,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,76,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,30.48,NA,4.6,7.5,2.7,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,77,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,13.3,14.89,4.9,6.1,0.4,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,77,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,30.77,NA,5.2,8,2.5,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,78,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,17.93,20.1,4.8,6.8,0.3,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,78,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,33.97,NA,5,8.7,2.1,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,79,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,18.33,25.16,5.1,6.8,0.5,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,79,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,37.16,NA,5.3,8.2,3.4,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,80,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,14.46,16.82,4.6,6.5,0.6,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,80,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,36,NA,5,8.2,2.6,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,81,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,17.65,18.57,5,6.9,0.5,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,81,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,36.12,NA,5.4,7.8,3.1,NA,NA
2020 Winter Bellingham,Bellingham,Samish Bay,82,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,R,17.36,27.57,5,6.9,0.5,NA,0
2020 Winter Bellingham,Bellingham,Samish Bay,82,SBT,28,48.6104553,-122.4395983,2/10/20,WA,triploid,NA,L,43.65,NA,5.3,8.8,2.9,NA,NA
